CustNum	30
DroneNum	5
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	0	0	0.0	0		6197
1	32	40	0.5	1565		2087
2	430	220	0.6	1396		1963
3	132	138	0.1	1739		2970
4	393	421	0.1	1742		2410
5	189	40	0.3	2885		3754
6	342	336	0.1	637		1296
7	284	212	0.2	2280		2805
8	190	232	0.4	300		940
9	107	0	0.6	107		998
10	361	303	0.4	668		1444
11	66	38	0.4	848		1614
12	336	430	0.5	4597		5082
13	140	262	1.1	2032		2970
14	174	65	0.8	5332		5675
15	303	440	0.6	1305		2068
16	35	53	0.4	4598		5578
17	158	414	0.7	444		910
18	67	172	0.4	4844		5775
19	244	37	1.2	3942		4697
20	82	49	0.3	96		1013
21	354	202	0.6	5086		5372
22	94	268	0.3	793		1630
23	83	185	1.4	4831		5185
24	82	348	1.1	2587		3622
25	118	407	1.5	4297		4998
26	475	67	0.4	5063		5717
27	116	32	0.8	4453		5844
28	320	10	0.2	2354		3027
29	406	14	1.3	991		1632
30	174	317	1.2	362		926
31	0	0	0.0	0		6197
