CustNum	25
DroneNum	4
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	0	0	0.0	0		6733
1	464	365	0.2	2389		2971
2	468	127	0.5	3381		3970
3	190	422	0.4	3700		4508
4	108	303	0.6	912		1532
5	239	222	0.3	725		1588
6	135	391	0.5	4662		5630
7	320	35	0.1	1261		1679
8	185	341	0.5	3884		4733
9	169	372	0.4	3523		4444
10	299	207	0.7	364		905
11	352	257	0.6	3389		4223
12	108	259	0.4	5388		6035
13	8	373	0.3	374		1764
14	19	208	1.5	1037		2405
15	22	333	1.4	493		946
16	318	92	0.3	3239		4037
17	467	131	1.2	4435		5184
18	92	228	1.1	3722		5253
19	198	220	0.2	5457		6114
20	320	104	1.5	3099		3881
21	401	50	0.6	969		1779
22	311	335	0.6	5369		5823
23	31	366	0.7	3040		4666
24	7	450	0.6	2645		3356
25	337	276	1.4	5413		6147
26	0	0	0.0	0		6733
